"CodeCom";"NomCom";"CodeDep";"AnneeCreationCom";"PopDGF2017";"PopDGF2018";"PopInsee2018";"DF2016";"DF2017";"DF2018";"PF4Taxes2017";"PF4Taxes2018";"RRF2018";"PartDynPop";"MtEcretement"
"35310";"SAINT-SAUVEUR-DES-LANDES";"35";2014;1543;1556;1535;154101;146674;147481;873040;908518;945482;997;190
"35311";"SAINT-SEGLIN";"35";2014;592;610;560;63406;61102;62301;215214;221293;324191;1199;0
"35312";"SAINT-SENOUX";"35";2014;1946;1970;1854;171728;160659;162560;886070;903949;1299586;1901;0
"35314";"SAINT-SULIAC";"35";2014;1115;1098;953;103641;95313;94073;583671;609700;752001;-1240;0
"35315";"SAINT-SULPICE-LA-FORET";"35";2014;1428;1387;1383;154950;138225;132186;1015849;1028207;1056779;-3093;2946
"35316";"SAINT-SULPICE-DES-LANDES";"35";2014;827;822;801;91182;85638;85010;438708;382744;537514;-349;279
"35317";"SAINT-SYMPHORIEN";"35";2014;738;722;712;46388;44431;42878;399727;365263;408944;-1095;458
"35318";"SAINT-THUAL";"35";2014;880;898;880;66553;63877;65151;373602;391975;462637;1274;0
"35319";"SAINT-THURIAL";"35";2014;2123;2131;2108;239970;228937;229577;981445;1010370;1776217;640;0
"35320";"SAINT-UNIAC";"35";2014;531;536;531;52622;49577;49903;211340;214543;351352;326;0
"35321";"SAULNIERES";"35";2014;735;750;745;63914;58819;59341;400204;435646;532929;1032;510
"35322";"SEL-DE-BRETAGNE";"35";2014;1070;1117;1108;80763;77107;80543;508511;557047;783203;3436;0
"35324";"SELLE-EN-LUITRE";"35";2014;609;602;599;6899;0;0;1016206;1006942;815576;0;0
"35325";"SELLE-GUERCHAISE";"35";2014;181;189;168;15558;14947;15463;78871;83916;102644;516;0
"35326";"SENS-DE-BRETAGNE";"35";2014;2586;2591;2566;246082;226214;226625;927373;1139370;1923751;411;0
"35327";"SERVON-SUR-VILAINE";"35";2014;3652;3677;3668;285019;237939;227654;3337905;3422484;3321596;2148;12433
"35328";"SIXT-SUR-AFF";"35";2014;2242;2227;2136;277218;262196;260988;1202741;1225208;1767201;-1208;0
"35329";"SOUGEAL";"35";2014;749;720;652;82809;79431;77448;258651;269043;467173;-1983;0
"35330";"TAILLIS";"35";2014;1056;1041;1036;97444;90257;89172;549884;567920;748517;-1085;0
"35331";"TALENSAC";"35";2014;2549;2553;2542;341289;326448;326776;1012047;1046540;1672891;328;0
"35332";"TEILLAY";"35";2014;1136;1127;1083;123574;116510;115851;527522;572917;837582;-659;0
"35333";"THEIL-DE-BRETAGNE";"35";2014;1790;1819;1807;156389;149926;152198;811270;839867;1049142;2272;0
"35334";"THORIGNE-FOUILLARD";"35";2014;8331;8723;8689;857701;802155;830161;6575625;6774816;7092626;37328;9322
"35335";"THOURIE";"35";2014;807;830;801;74500;69768;71339;410592;426784;551338;1608;37
"35336";"TIERCENT";"35";2014;182;182;167;26276;24836;24783;88561;83202;97708;0;53
"35337";"TINTENIAC";"35";2014;3632;3677;3623;385242;356708;359842;2327254;2411513;2976960;3867;733
"35338";"TORCE";"35";2014;1194;1214;1213;51831;38078;33908;1049394;1078554;864357;1480;5650
"35339";"TRANS";"35";2014;624;648;574;75643;72087;73701;233490;250410;427839;1614;0
"35340";"TREFFENDEL";"35";2014;1308;1314;1287;147084;137426;137875;583590;605175;984557;449;0
"35341";"TREMBLAY";"35";2014;1669;1678;1623;212003;202165;202862;719839;819785;1100620;697;0
"35342";"TREMEHEUC";"35";2014;362;361;355;39014;36017;35780;180625;185534;262392;-64;173
"35343";"TRESBOEUF";"35";2014;1316;1325;1292;119346;112559;113234;522617;574990;890165;675;0
"35344";"TRESSE";"35";2014;393;403;390;40613;39759;40404;163558;173890;247595;645;0
"35345";"TREVERIEN";"35";2014;957;942;910;76485;71926;70857;373866;383566;555654;-1069;0
"35346";"TRIMER";"35";2014;204;212;204;16974;16391;16907;83435;88784;104598;516;0
"35347";"VAL-D'IZE";"35";2014;2654;2675;2651;216292;198186;199178;1648913;1703660;1990991;1733;741
"35348";"VENDEL";"35";2014;409;403;393;28340;25003;24616;162340;201405;325595;-387;0
"35350";"VERGEAL";"35";2014;818;825;820;69967;67674;68163;389173;405950;400776;489;0
"35351";"VERGER";"35";2014;1495;1475;1468;207806;194123;191277;929510;910991;1113787;-1522;1324
"35352";"VERN-SUR-SEICHE";"35";2014;8156;8111;8079;439275;324825;291890;8318560;8344748;7737126;-4250;28685
"35353";"VEZIN-LE-COQUET";"35";2014;5274;5531;5500;297544;257536;263249;4940237;5024386;3846628;23213;17500
"35354";"VIEUX-VIEL";"35";2014;370;371;324;46497;44267;44331;147413;152393;258764;64;0
"35355";"VIEUX-VY-SUR-COUESNON";"35";2014;1249;1269;1179;136770;131621;133111;418552;522655;744355;1490;0
"35356";"VIGNOC";"35";2014;1848;1869;1853;150813;139249;140901;1026611;970202;1247108;1652;0
"35357";"VILLAMEE";"35";2014;329;327;319;30768;28380;28251;137532;188061;216868;-129;0
"35358";"VILLE-ES-NONAIS";"35";2014;1237;1270;1184;97346;91151;93609;506622;577646;800841;2458;0
"35359";"VISSEICHE";"35";2014;823;833;819;68054;62037;62364;443026;459582;506127;700;373
"35360";"VITRE";"35";2014;18306;18507;18378;1218073;901759;847308;21398917;21745544;23910448;20767;75218
"35361";"VIVIER-SUR-MER";"35";2014;1154;1157;1059;123261;115316;115536;553209;551990;806936;220;0
"35362";"TRONCHET";"35";2014;1339;1354;1166;113159;108906;110034;563115;634002;803557;1128;0
"35363";"PONT-PEAN";"35";2014;4147;4262;4249;354460;328293;332414;3130711;3236468;2986457;10065;5944
"36001";"AIGURANDE";"36";2014;1626;1577;1493;288303;263685;255519;1261715;1223266;1715014;-3764;4402
"36002";"AIZE";"36";2014;135;135;118;26317;24045;23815;77975;81620;173080;0;230
"36003";"AMBRAULT";"36";2014;987;974;922;112844;107181;106250;406824;403213;475889;-931;0
"36004";"ANJOUIN";"36";2014;372;370;338;67593;63882;63248;206649;206657;228700;-129;505
"36005";"ARDENTES";"36";2014;4069;4062;3961;387484;353231;346768;3083071;3120531;3175617;-609;5854
"36006";"ARGENTON-SUR-CREUSE";"36";2014;5568;5491;5192;873234;797110;777560;4812891;4731648;5806666;-6949;12601
"36007";"ARGY";"36";2014;666;657;621;77082;72311;71655;330388;311635;394849;-607;49
"36008";"ARPHEUILLES";"36";2014;267;262;232;51580;49728;49406;118957;121948;203145;-322;0
"36009";"ARTHON";"36";2014;1327;1344;1301;71396;57320;53656;1088245;1017610;948308;1277;4941
"36010";"AZAY-LE-FERRON";"36";2014;1005;993;877;142468;134519;133657;436641;439403;780163;-862;0
"36011";"BAGNEUX";"36";2014;220;220;182;28655;25693;25038;145252;145458;168428;0;655
"36012";"BARAIZE";"36";2014;417;420;341;56710;53833;54026;177494;184138;285165;193;0
"36013";"BAUDRES";"36";2014;527;504;456;84862;81655;80170;165852;167012;315826;-1485;0
"36014";"BAZAIGES";"36";2014;265;263;222;41238;38539;38084;145113;148963;238360;-129;326
"36015";"BEAULIEU";"36";2014;83;84;63;25630;24369;24433;35235;35182;77364;64;0
"36016";"BELABRE";"36";2014;1157;1141;1000;106663;97730;95479;698009;721749;650689;-1173;1078
"36017";"BERTHENOUX";"36";2014;480;476;421;103205;99168;98910;197934;202552;382977;-258;0
"36018";"BLANC";"36";2014;7243;7241;6859;1558956;1197586;1197400;4703559;4538423;5999346;-186;0
"36019";"BOMMIERS";"36";2014;325;326;307;47323;45477;45541;137261;138912;213712;64;0
"36020";"BONNEUIL";"36";2014;116;111;90;29273;27779;27456;54441;53134;115182;-322;1
"36021";"BORDES";"36";2014;920;924;915;131727;126709;126993;357237;361941;407248;284;0
"36022";"BOUESSE";"36";2014;433;449;426;55215;54020;55038;203368;208440;285711;1031;13
"36023";"BOUGES-LE-CHATEAU";"36";2014;302;300;276;42156;38672;38543;111543;112111;329039;-129;0
"36024";"BRETAGNE";"36";2014;162;164;154;13715;12089;12111;82559;82667;144172;129;107
"36025";"BRIANTES";"36";2014;679;674;619;119032;115042;114704;253215;256284;440549;-338;0
"36026";"BRION";"36";2014;554;563;548;62670;58899;59178;283785;285478;425991;592;313
"36027";"BRIVES";"36";2014;282;278;268;28308;26200;25843;138368;136860;147777;-258;99
"36028";"BUXERETTE";"36";2014;141;142;105;35821;34655;34719;35171;36372;130005;64;0
"36029";"BUXEUIL";"36";2014;281;279;224;44323;41998;41869;110354;115807;257671;-129;0
"36030";"BUXIERES-D'AILLAC";"36";2014;271;276;266;36828;35053;35375;88585;88760;266241;322;0
"36031";"BUZANCAIS";"36";2014;4639;4640;4545;590684;531864;524545;3634867;3880205;4989223;88;7407
"36032";"CEAULMONT";"36";2014;834;827;754;46364;40906;39559;483972;493376;496266;-489;858
"36033";"CELON";"36";2014;440;448;410;37604;31033;29068;363111;368953;379673;516;2481
"36034";"CHABRIS";"36";2014;2913;2939;2775;284084;253119;249915;2208854;2216286;2300919;2172;5376
"36035";"CHAILLAC";"36";2014;1330;1360;1084;154018;136074;133796;1056760;1078437;1154096;2257;4535
"36036";"CHALAIS";"36";2014;195;188;152;27539;24253;23802;85814;83373;167776;-451;0
"36037";"CHAMPENOISE";"36";2014;315;299;286;33424;28535;26205;235505;234604;223726;-1031;1299
"36038";"CHAMPILLET";"36";2014;188;194;162;29289;28469;28856;72798;74488;108753;387;0
"36040";"CHAPELLE-ORTHEMALE";"36";2014;127;125;122;16003;14925;14752;62346;61829;78933;-129;44
"36041";"CHAPELLE-SAINT-LAURIAN";"36";2014;153;158;149;22329;21742;22037;73353;76701;86703;322;27
"36042";"CHASSENEUIL";"36";2014;743;748;701;106361;101782;102081;374078;381053;458960;344;45
"36043";"CHASSIGNOLLES";"36";2014;691;671;599;125047;120417;119064;258543;259580;518789;-1353;0
"36044";"CHATEAUROUX";"36";2014;46889;46005;45496;7672451;6762674;6546395;52040373;51946817;65568162;-99993;116286
"36045";"CHATILLON-SUR-INDRE";"36";2014;2904;2910;2773;468419;442431;442931;1531002;1523351;2499663;500;0
"36046";"CHATRE";"36";2014;4605;4578;4389;852261;798863;793150;3251286;3239173;4952930;-2384;3329
"36047";"CHATRE-LANGLIN";"36";2014;682;680;553;129182;126048;125912;310347;312165;356029;-136;0
"36048";"CHAVIN";"36";2014;313;312;282;50514;47981;47917;138686;140931;268735;-64;0
"36049";"CHAZELET";"36";2014;149;148;122;29900;28413;28349;47752;53109;96179;-64;0
"36050";"CHEZELLES";"36";2014;484;494;487;58204;56134;56779;225729;215813;273196;645;0
"36051";"CHITRAY";"36";2014;212;219;183;35790;32539;32990;73679;97951;107540;451;0
"36052";"CHOUDAY";"36";2014;151;153;150;11197;7295;5791;174563;176552;200148;129;1633
"36053";"CIRON";"36";2014;668;678;578;71029;44561;41577;570999;578501;502696;677;3661
"36054";"CLERE-DU-BOIS";"36";2014;323;318;264;49655;46928;46523;156696;159422;236190;-322;83
"36055";"CLION";"36";2014;1173;1152;1082;154249;144061;141699;688487;681979;944644;-1542;820
"36056";"CLUIS";"36";2014;1135;1134;1015;203321;194458;194385;585850;587500;946043;-73;0
"36057";"COINGS";"36";2014;838;854;847;42923;28922;24295;820383;834918;627471;1124;5751
"36058";"CONCREMIERS";"36";2014;735;749;667;97676;92695;93658;229938;266580;330577;963;0
"36059";"CONDE";"36";2014;281;275;261;19964;15477;12325;313736;313325;306042;-387;2765
"36060";"CREVANT";"36";2014;852;857;726;153627;147522;147873;257109;264243;637275;351;0
"36061";"CROZON-SUR-VAUVRE";"36";2014;457;457;354;100792;96949;96949;114501;116285;334345;0;0
"36062";"CUZION";"36";2014;644;643;447;25412;11778;7311;610216;626112;814577;-67;4400
"36063";"DEOLS";"36";2014;7965;7819;7785;1443595;1326827;1300978;6617208;6642081;8035259;-13731;12118
"36064";"DIORS";"36";2014;795;804;800;18204;1041;0;1283059;1292286;918740;626;1667
"36065";"DIOU";"36";2014;273;275;248;39240;36998;36423;172712;241366;156193;129;704
"36066";"DOUADIC";"36";2014;557;525;465;69757;62414;60334;215704;247197;294394;-2080;0
"36067";"DUNET";"36";2014;133;132;107;18353;17213;17055;68360;67910;130327;-64;94
"36068";"DUN-LE-POELIER";"36";2014;550;538;452;81294;77036;75745;295901;292104;332073;-783;508
"36069";"ECUEILLE";"36";2014;1372;1379;1305;207970;196001;196529;688837;672921;1186217;528;0
"36070";"EGUZON-CHANTOME";"36";2014;1739;1745;1404;190374;168852;165992;1242279;1255961;1837572;467;3327
"36071";"ETRECHET";"36";2014;968;984;977;78487;67263;64412;784691;799927;715840;1148;3999
"36072";"FAVEROLLES-EN-BERRY";"36";2014;401;384;330;88112;84554;83458;169861;167687;334155;-1096;0
"36073";"FEUSINES";"36";2014;253;252;208;59193;56884;56820;94702;97542;219746;-64;0
"36074";"FLERE-LA-RIVIERE";"36";2014;594;591;567;87310;83108;82909;277606;275641;403758;-199;0
"36075";"FONTENAY";"36";2014;105;101;91;14801;13518;13038;64073;66084;89206;-258;222
"36076";"FONTGOMBAULT";"36";2014;310;306;249;52869;45447;45189;120940;147127;177552;-258;0
"36077";"FONTGUENAND";"36";2014;250;248;235;44823;42792;42663;84019;84835;190413;-129;0
"36078";"FOUGEROLLES";"36";2014;375;368;348;61270;58855;58404;151624;146220;266871;-451;0
"36079";"FRANCILLON";"36";2014;76;79;76;11263;10341;10402;43761;44625;118767;193;132
"36080";"FREDILLE";"36";2014;86;85;74;11968;11569;11505;32279;31838;56650;-64;0
"36081";"GARGILESSE-DAMPIERRE";"36";2014;439;421;308;49885;43713;41424;281482;266083;467886;-1160;1129
"36082";"GEHEE";"36";2014;321;321;261;55076;53591;53591;114831;115582;217523;0;0
"36083";"GIROUX";"36";2014;136;137;121;16011;14104;13556;102786;105433;96761;64;612
"36084";"GOURNAY";"36";2014;351;341;313;33527;28572;27927;148557;146974;488887;-645;0
"36085";"GUILLY";"36";2014;277;283;250;40451;38116;38381;137302;144518;233548;387;122
"36086";"HEUGNES";"36";2014;474;469;409;70911;67241;66919;185706;185609;346384;-322;0
"36087";"INGRANDES";"36";2014;368;364;325;43334;39772;39514;122481;149090;170867;-258;0
"36088";"ISSOUDUN";"36";2014;12790;12539;12399;3183900;2969159;2907329;12969838;13189569;11880424;-24881;36949
"36089";"JEU-LES-BOIS";"36";2014;418;422;395;41364;36403;35457;272656;276566;404263;258;1204
"36090";"JEU-MALOCHES";"36";2014;143;143;133;31643;30389;30389;52141;52440;130282;0;0
"36091";"LACS";"36";2014;704;709;684;42817;35405;32996;534401;553670;517245;341;2750
"36092";"LANGE";"36";2014;356;354;300;69625;67296;67167;128651;129368;231193;-129;0
"36093";"LEVROUX";"36";2015;3101;3047;2964;566531;566531;566531;1988072;2030274;3232164;0;0
"36094";"LIGNAC";"36";2014;659;584;500;93764;86980;82020;293080;275505;451067;-4960;0
"36095";"LIGNEROLLES";"36";2014;152;148;105;40202;38952;38694;60859;61422;142133;-258;0
"36096";"LINGE";"36";2014;299;297;233;48590;47230;47101;119524;120709;151617;-129;0
"36097";"LINIEZ";"36";2014;370;360;334;45424;41653;39914;245742;250564;234389;-645;1094
"36098";"LIZERAY";"36";2014;105;101;87;12171;9983;8361;195332;196014;136369;-258;1364
"36099";"LOURDOUEIX-SAINT-MICHEL";"36";2014;407;411;329;113550;109691;109949;138214;138359;365708;258;0
"36100";"LOUROUER-SAINT-LAURENT";"36";2014;281;290;276;37090;35907;36487;113154;115890;160468;580;0
"36101";"LUANT";"36";2014;1524;1528;1507;234634;227103;227199;861354;880228;797519;306;210
"36102";"LUCAY-LE-LIBRE";"36";2014;126;120;110;18471;16763;16235;68589;70803;75113;-387;141
"36103";"LUCAY-LE-MALE";"36";2014;1521;1502;1395;326372;312473;311023;717682;713418;1457666;-1450;0
"36104";"LURAIS";"36";2014;330;336;251;40852;39522;39909;110896;143482;191198;387;0
"36105";"LUREUIL";"36";2014;315;296;271;55152;49945;48720;87171;106215;198562;-1225;0
"36106";"LUZERET";"36";2014;203;204;150;37328;36369;36433;58076;75254;108863;64;0
"36107";"LYE";"36";2014;906;858;783;175736;166394;163021;288479;285553;660941;-3373;0
"36108";"LYS-SAINT-GEORGES";"36";2014;282;268;241;31077;27726;26824;80563;82267;206891;-902;0
"36109";"MAGNY";"36";2014;1110;1119;1098;116084;108524;108594;631842;641122;656052;658;588
"36110";"MAILLET";"36";2014;298;296;269;44250;41729;41600;106747;109995;247174;-129;0
"36111";"MALICORNAY";"36";2014;229;225;188;15982;11913;10615;175512;181169;289965;-258;1040
"36112";"MARON";"36";2014;809;821;806;111921;107487;108325;394909;403234;520456;838;0
"36113";"MARTIZAY";"36";2014;1168;1161;1003;142781;133685;133065;631528;639738;787355;-515;105
"36114";"MAUVIERES";"36";2014;397;383;334;35237;32712;31810;185438;183030;192019;-902;0
"36115";"MENETOU-SUR-NAHON";"36";2014;140;138;123;27548;26222;25935;75916;75456;99667;-129;158
"36116";"MENETREOLS-SOUS-VATAN";"36";2014;138;131;123;14505;11010;8727;211801;213381;183188;-451;1832
"36117";"MENOUX";"36";2014;521;514;445;53778;50317;49578;264518;277362;274874;-453;286
"36118";"MEOBECQ";"36";2014;406;404;363;65598;62475;62346;160622;149895;281440;-129;0
"36119";"MERIGNY";"36";2014;624;623;546;88826;75645;75578;271627;290339;369094;-67;0
"36120";"MERS-SUR-INDRE";"36";2014;735;753;681;128845;122351;123591;290074;293522;604563;1240;0
"36121";"MEUNET-PLANCHES";"36";2014;211;205;184;17976;15621;14738;131659;131699;193056;-387;496
"36122";"MEUNET-SUR-VATAN";"36";2014;204;201;189;28850;27149;26604;118522;122722;147254;-193;352
"36123";"MEZIERES-EN-BRENNE";"36";2014;1306;1285;1063;179138;169066;167499;539579;541795;979721;-1567;0
"36124";"MIGNE";"36";2014;353;347;289;52486;49864;49477;142499;145192;259340;-387;0
"36125";"MIGNY";"36";2014;133;135;132;8168;5509;4288;197115;198786;135034;129;1350
"36126";"MONTCHEVRIER";"36";2014;542;541;462;136846;132197;132132;184306;188751;439686;-65;0
"36127";"MONTGIVRAY";"36";2014;1759;1733;1671;135419;118379;113831;1196739;1197442;1215099;-2024;2524
"36128";"MONTIERCHAUME";"36";2014;1671;1735;1731;203941;178438;173756;1661451;1680267;1497648;4982;9664
"36129";"MONTIPOURET";"36";2014;657;640;576;134740;130156;129015;238004;242042;481512;-1141;0
"36130";"MONTLEVICQ";"36";2014;129;133;116;31667;30376;30510;68072;69310;136114;258;124
"36131";"MOSNAY";"36";2014;524;517;487;67531;63882;63428;213977;215537;386199;-454;0
"36132";"MOTTE-FEUILLY";"36";2014;43;47;44;10279;9460;9705;20901;22221;74571;258;13
"36133";"MOUHERS";"36";2014;267;264;237;51974;46282;44332;239506;239562;287440;-193;1757
"36134";"MOUHET";"36";2014;618;589;497;124241;120465;118544;245111;237838;390036;-1921;0
"36135";"MOULINS-SUR-CEPHONS";"36";2014;353;338;309;71114;67845;66878;126842;126208;291147;-967;0
"36136";"MURS";"36";2014;155;151;131;22842;20955;20318;97574;96853;146394;-258;379
"36137";"NEONS-SUR-CREUSE";"36";2014;485;490;419;61372;57801;58123;143866;189286;228197;322;0
"36138";"NERET";"36";2014;239;232;209;38266;36699;36248;95504;95770;126587;-451;0
"36139";"NEUILLAY-LES-BOIS";"36";2014;724;724;689;102264;97527;97527;264641;252025;472612;0;0
"36140";"NEUVY-PAILLOUX";"36";2014;1272;1260;1240;114152;105187;103006;785350;785969;501045;-893;1288
"36141";"NEUVY-SAINT-SEPULCHRE";"36";2014;1785;1784;1690;223238;205027;203569;1120442;1122578;1677436;-78;1380
"36142";"NIHERNE";"36";2014;1730;1697;1667;225123;213623;211062;720367;677923;979550;-2561;0
"36143";"NOHANT-VIC";"36";2014;536;527;477;91245;86633;86048;237252;240618;427402;-585;0
"36144";"NURET-LE-FERRON";"36";2014;357;352;318;50792;46769;46447;119236;149166;225848;-322;0
"36145";"OBTERRE";"36";2014;264;248;217;47557;43847;42816;97728;97433;262238;-1031;0
"36146";"ORSENNES";"36";2014;908;904;781;165121;158617;158334;408069;400567;761621;-283;0
"36147";"ORVILLE";"36";2014;159;161;138;26201;25105;25059;85475;85279;116225;129;175
"36148";"OULCHES";"36";2014;502;506;411;82760;78273;78531;167451;197664;290510;258;0
"36149";"PALLUAU-SUR-INDRE";"36";2014;918;922;784;146011;138646;138930;435096;441258;725671;284;0
"36150";"PARNAC";"36";2014;611;601;520;125717;121510;120846;211015;210256;376412;-664;0
"36152";"PAUDY";"36";2014;509;491;480;73138;70267;69107;219564;226764;260636;-1160;0
"36153";"PAULNAY";"36";2014;389;380;341;49085;44575;43995;174668;174784;202882;-580;0
"36154";"PECHEREAU";"36";2014;1958;1946;1899;198112;177579;171923;1500538;1502003;1369905;-949;4707
"36155";"PELLEVOISIN";"36";2014;969;937;833;148240;139109;136830;408493;428057;765165;-2279;0
"36156";"PERASSAY";"36";2014;482;480;368;118378;115166;115037;175291;178483;320486;-129;0
"36157";"PEROUILLE";"36";2014;495;492;471;51428;48371;48178;143895;170854;223872;-193;0
"36158";"BADECON-LE-PIN";"36";2014;896;892;746;78926;73545;72752;496843;513643;488058;-283;510
"36159";"POINCONNET";"36";2014;6148;6161;6103;333554;263050;238912;6392831;6450984;4736749;1189;25327
"36160";"POMMIERS";"36";2014;324;309;267;40089;36482;35012;185657;188385;314019;-967;503
"36161";"PONT-CHRETIEN-CHABENET";"36";2014;1026;1023;947;153236;146635;146247;550651;550371;705421;-216;172
"36162";"POULAINES";"36";2014;1072;1046;913;153086;145993;143658;598612;586893;683869;-1883;452
"36163";"POULIGNY-NOTRE-DAME";"36";2014;748;772;703;81111;70087;67770;638121;646437;836402;1659;3976
"36164";"POULIGNY-SAINT-MARTIN";"36";2014;269;269;231;76018;74233;74233;117105;119380;223186;0;0
"36165";"POULIGNY-SAINT-PIERRE";"36";2014;1186;1191;1109;169378;147754;148123;401038;440241;771776;369;0
"36166";"PREAUX";"36";2014;203;204;162;47212;46397;46461;93188;93311;198976;64;0
"36167";"PREUILLY-LA-VILLE";"36";2014;190;189;172;29195;27743;27679;42281;63789;96165;-64;0
"36168";"PRISSAC";"36";2014;815;816;673;98959;92577;92647;342123;346253;611351;70;0
"36169";"PRUNIERS";"36";2014;609;588;546;85813;81047;79657;280658;278163;436614;-1390;0
"36170";"REBOURSIN";"36";2014;119;115;110;15563;13280;12415;96195;99402;113891;-258;607
"36171";"REUILLY";"36";2014;2182;2170;2085;223789;207150;205283;1345027;1382250;1669889;-963;904
"36172";"RIVARENNES";"36";2014;632;625;577;112458;78332;77864;232139;270127;350499;-468;0
"36173";"ROSNAY";"36";2014;611;610;517;89289;81354;81287;227136;266518;369505;-67;0
"36174";"ROUSSINES";"36";2014;393;406;364;40504;32481;29290;485109;495781;402898;838;4029
"36175";"ROUVRES-LES-BOIS";"36";2014;358;350;300;61408;57707;57191;106822;108010;327269;-516;0
"36176";"RUFFEC";"36";2014;683;673;622;91555;85665;84988;206816;240028;392544;-677;0
"36177";"SACIERGES-SAINT-MARTIN";"36";2014;406;396;320;77882;71891;71246;135496;162190;331869;-645;0
"36178";"SAINT-AIGNY";"36";2014;325;323;298;30543;27579;27450;101656;134887;172965;-129;0
"36179";"SAINT-AOUSTRILLE";"36";2014;213;218;213;6921;2391;0;339278;341978;278992;322;2713
"36180";"SAINT-AOUT";"36";2014;918;913;866;132449;125649;125294;436105;435260;619946;-355;0
"36181";"SAINT-AUBIN";"36";2014;200;194;188;21483;19530;18842;113633;113873;119351;-387;301
"36182";"SAINT-BENOIT-DU-SAULT";"36";2014;715;722;633;13727;0;0;957092;961572;986086;479;479
"36184";"SAINT-CHARTIER";"36";2014;600;575;539;95832;90674;89025;230780;231416;390698;-1649;0
"36185";"SAINT-CHRISTOPHE-EN-BAZELLE";"36";2014;474;475;410;57527;53931;53893;228455;228990;352372;64;102
"36186";"SAINT-CHRISTOPHE-EN-BOUCHERIE";"36";2014;290;300;253;53781;52283;52928;117321;120830;198548;645;0
"36187";"SAINT-CIVRAN";"36";2014;207;192;157;38121;33573;32606;62498;66194;170183;-967;0
"36188";"SAINT-CYRAN-DU-JAMBOT";"36";2014;393;393;374;62988;61092;61092;124946;130870;203317;0;0
"36189";"SAINT-DENIS-DE-JOUHET";"36";2014;1056;1068;985;226496;218571;219443;355566;359004;851992;872;0
"36190";"SAINTE-FAUSTE";"36";2014;298;296;283;28501;26176;25901;148977;149603;211348;-129;146
"36191";"SAINT-FLORENTIN";"36";2014;580;568;552;68806;67486;66696;265691;276149;239922;-790;0
"36192";"SAINT-GAULTIER";"36";2014;1982;1991;1871;211736;189980;186032;1508367;1506066;1711902;714;4662
"36193";"SAINTE-GEMME";"36";2014;312;313;276;34974;33494;33558;123815;124515;197672;64;0
"36194";"SAINT-GENOU";"36";2014;1095;1093;1000;140643;132899;132620;589047;568051;781094;-146;133
"36195";"SAINT-GEORGES-SUR-ARNON";"36";2014;636;627;580;38295;26168;20507;653978;649511;522627;-602;5059
